,Node1,Relation,Node2
4792,design of experiments,SUBJECT,quality control
4793,design of experiments,SUBJECT,quantitative research
4794,design of experiments,SUBJECT,statistical methods
4795,design of experiments,SUBJECT,statistical theory
4796,design of experiments,SUBJECT,systems engineering
4797,weibull distribution,CLOSELY_RELATED_TO,reliability engineering
4798,weibull distribution,SUBJECT,extreme value data
4799,weibull distribution,SUBJECT,continuous distributions
4800,weibull distribution,SUBJECT,exponential family distributions
4801,weibull distribution,SUBJECT,probability distributions
4802,weibull distribution,SUBJECT,survival analysis
4803,thermal analysis,CLOSELY_RELATED_TO,reliability engineering
4804,thermal analysis,SUBJECT,materials science
4805,vibration fatigue,CLOSELY_RELATED_TO,reliability engineering
4806,vibration fatigue,SUBJECT,solid mechanics
4807,vibration fatigue,SUBJECT,mechanical vibrations
4808,vibration fatigue,SUBJECT,mechanical failure modes
4809,vibration fatigue,SUBJECT,fracture mechanics
4810,vibration fatigue,SUBJECT,materials degradation
4811,single point of failure,CLOSELY_RELATED_TO,reliability engineering
4812,single point of failure,SUBJECT,failure
4813,single point of failure,SUBJECT,fault-tolerant computer systems
4814,single point of failure,SUBJECT,reliability engineering
4815,single point of failure,SUBJECT,network architecture
4816,single point of failure,SUBJECT,systems engineering
4817,integrated logistics support,CLOSELY_RELATED_TO,reliability engineering
4818,integrated logistics support,SUBJECT,military logistics
4819,integrated logistics support,SUBJECT,systems engineering
4820,physics of failure,CLOSELY_RELATED_TO,reliability engineering
4821,physics of failure,SUBJECT,articles created via the article wizard
4822,physics of failure,SUBJECT,mechanical failure
4823,crack propagation,CLOSELY_RELATED_TO,reliability engineering
4824,crack propagation,SUBJECT,glass physics
4825,crack propagation,SUBJECT,fracture mechanics
4826,corrosion,CLOSELY_RELATED_TO,reliability engineering
4827,corrosion,SUBJECT,corrosion
4828,corrosion,SUBJECT,glass chemistry
4829,parts stress modelling,CLOSELY_RELATED_TO,reliability engineering
4830,parts stress modelling,SUBJECT,electrical engineering
4831,parts stress modelling,SUBJECT,engineering concepts
4832,failure rate,CLOSELY_RELATED_TO,reliability engineering
4833,failure rate,SUBJECT,error measures
4834,failure rate,SUBJECT,failure
4835,failure rate,SUBJECT,maintenance
4836,failure rate,SUBJECT,reliability engineering
4837,failure rate,SUBJECT,statistical ratios
4838,failure rate,SUBJECT,actuarial science
4839,failure rate,SUBJECT,rates
4840,failure rate,SUBJECT,survival analysis
4841,survival analysis,CLOSELY_RELATED_TO,reliability engineering
4842,survival analysis,SUBJECT,senescence
4843,survival analysis,SUBJECT,survival analysis
4844,stress testing,CLOSELY_RELATED_TO,reliability engineering
4845,stress testing,SUBJECT,product testing
4846,stress testing,SUBJECT,production and manufacturing
4847,stress testing,SUBJECT,software testing
4848,fault tolerance,CLOSELY_RELATED_TO,reliability engineering
4849,fault tolerance,SUBJECT,computer systems
4850,fault tolerance,SUBJECT,raid
4851,fault tolerance,SUBJECT,reliability engineering
4852,fault tolerance,SUBJECT,control engineering
4853,fault tolerance,SUBJECT,fault tolerance
4854,fault tolerance,SUBJECT,software
4855,fault tolerance,SUBJECT,software quality
4856,fault tolerance,SUBJECT,systems engineering
4857,database administrator,CLOSELY_RELATED_TO,system administration
4858,database administrator,SUBJECT,computer occupations
4859,database administrator,SUBJECT,data management
4860,database administrator,SUBJECT,database specialists
4861,database,CLOSELY_RELATED_TO,system administration
4862,database,SUBJECT,database management systems
4863,database,SUBJECT,databases
4864,network administrator,CLOSELY_RELATED_TO,system administration
4865,network administrator,SUBJECT,network management
4866,network administrator,SUBJECT,computer occupations
4867,network switch,CLOSELY_RELATED_TO,system administration
4868,network switch,SUBJECT,ethernet
4869,network switch,SUBJECT,networking hardware
4870,network router,CLOSELY_RELATED_TO,system administration
4871,network router,SUBJECT,computer networking
4872,network router,SUBJECT,hardware routers
4873,network router,SUBJECT,internet architecture
4874,network router,SUBJECT,networking hardware
4875,network router,SUBJECT,routers (computing)
4876,network router,SUBJECT,server appliance
4877,computer security,CLOSELY_RELATED_TO,system administration
4878,computer security,SUBJECT,computer network security
4879,computer security,SUBJECT,computer security
4880,computer security,SUBJECT,computer security exploits
4881,computer security,SUBJECT,crime prevention
4882,computer security,SUBJECT,cryptography
4883,computer security,SUBJECT,cybercrime
4884,computer security,SUBJECT,cyberwarfare
4885,computer security,SUBJECT,e-commerce
4886,computer security,SUBJECT,information governance
4887,computer security,SUBJECT,national security
4888,computer security,SUBJECT,secure communication
4889,computer security,SUBJECT,security technology
4890,computer security,SUBJECT,weapons countermeasures
4891,web administrator,CLOSELY_RELATED_TO,system administration
4892,web administrator,SUBJECT,website management
4893,web administrator,SUBJECT,computer occupations
4894,apache http server,CLOSELY_RELATED_TO,system administration
4895,apache http server,SUBJECT,1995 software
4896,apache http server,SUBJECT,apache software foundation
4897,apache http server,SUBJECT,apache software foundation projects
4898,apache http server,SUBJECT,cross-platform free software
4899,apache http server,SUBJECT,free software programmed in c
4900,apache http server,SUBJECT,free web server software
4901,apache http server,SUBJECT,reverse proxy
4902,apache http server,SUBJECT,software using the apache license
4903,apache http server,SUBJECT,unix network-related software
4904,apache http server,SUBJECT,web server software for linux
4905,internet information services,CLOSELY_RELATED_TO,system administration
4906,computer operator,CLOSELY_RELATED_TO,system administration
4907,computer operator,SUBJECT,computer occupations
4908,raid,CLOSELY_RELATED_TO,system administration
4909,site reliability engineering,CLOSELY_RELATED_TO,system administration
4910,site reliability engineering,SUBJECT,google
4911,site reliability engineering,SUBJECT,2003 introductions
4912,site reliability engineering,SUBJECT,software engineering
4913,computer data logging,CLOSELY_RELATED_TO,system administration
4914,computer data logging,SUBJECT,computer errors
4915,operating system,CLOSELY_RELATED_TO,system administration
4916,operating system,SUBJECT,operating systems
4917,computer hardware,CLOSELY_RELATED_TO,system administration
4918,computer hardware,SUBJECT,computer hardware
4919,computer hardware,SUBJECT,electronics
4920,computer software,CLOSELY_RELATED_TO,system administration
4921,computer software,SUBJECT,computer science
4922,computer software,SUBJECT,computing
4923,computer software,SUBJECT,software
4924,user account,CLOSELY_RELATED_TO,system administration
4925,password,CLOSELY_RELATED_TO,system administration
4926,password,SUBJECT,identity documents
4927,password,SUBJECT,password authentication
4928,password,SUBJECT,security
4929,computer security,CLOSELY_RELATED_TO,system administration
4930,computer security,SUBJECT,computer network security
4931,computer security,SUBJECT,computer security
4932,computer security,SUBJECT,computer security exploits
4933,computer security,SUBJECT,crime prevention
4934,computer security,SUBJECT,cryptography
4935,computer security,SUBJECT,cybercrime
4936,computer security,SUBJECT,cyberwarfare
4937,computer security,SUBJECT,e-commerce
4938,computer security,SUBJECT,information governance
4939,computer security,SUBJECT,national security
4940,computer security,SUBJECT,secure communication
4941,computer security,SUBJECT,security technology
4942,computer security,SUBJECT,weapons countermeasures
4943,documentation,CLOSELY_RELATED_TO,system administration
4944,documentation,SUBJECT,information science
4945,documentation,SUBJECT,technical communication
4946,troubleshooting,CLOSELY_RELATED_TO,system administration
4947,troubleshooting,SUBJECT,problem solving
4948,performance tuning,CLOSELY_RELATED_TO,system administration
4949,performance tuning,SUBJECT,network performance
4950,performance tuning,SUBJECT,computer hardware tuning
4951,application service management,SEE_ALSO,system administration
4952,application service management,SUBJECT,performance management
4953,application service management,SUBJECT,system administration
4954,bastard operator from hell,SEE_ALSO,system administration
4955,bastard operator from hell,SUBJECT,1992 introductions
4956,bastard operator from hell,SUBJECT,computer humor
4957,bastard operator from hell,SUBJECT,fictional people in information technology
4958,bastard operator from hell,SUBJECT,internet culture
4959,bastard operator from hell,SUBJECT,internet slang
4960,bastard operator from hell,SUBJECT,system administration
4961,devops,SEE_ALSO,system administration
4962,devops,SUBJECT,agile software development
4963,devops,SUBJECT,information technology management
4964,devops,SUBJECT,software development process
4965,devops,SUBJECT,development lifecycle
4966,forum administrator,SEE_ALSO,system administration
4967,forum administrator,SUBJECT,groupware
4968,forum administrator,SUBJECT,internet forums
4969,forum administrator,SUBJECT,online chat
4970,forum administrator,SUBJECT,social information processing
4971,information technology operations,SEE_ALSO,system administration
4972,information technology operations,SUBJECT,information technology management
4973,information technology operations,SUBJECT,process management
4974,large installation system administration conference,SEE_ALSO,system administration
4975,league of professional system administrators,SEE_ALSO,system administration
4976,lisa (organization),SEE_ALSO,system administration
4977,professional certification (computer technology),SEE_ALSO,system administration
4978,professional certification (computer technology),SUBJECT,computer standards
4979,professional certification (computer technology),SUBJECT,professional titles and certifications
4980,professional certification (computer technology),SUBJECT,information technology qualifications
4981,superuser,SEE_ALSO,system administration
4982,superuser,SUBJECT,operating system security
4983,superuser,SUBJECT,system administration
4984,sysop,SEE_ALSO,system administration
4985,sysop,SUBJECT,bulletin board systems
4986,sysop,SUBJECT,internet slang
4987,sysop,SUBJECT,system administration
4988,system administrator appreciation day,SEE_ALSO,system administration
4989,mcgraw hill,CLOSELY_RELATED_TO,genchi genbutsu
